"post_id","post_url","type","date","timestamp","tags","note_count","reblog_key","text","word_count","char_count","sentence_count","avg_sentence_length","paragraph_count","vader_compound","vader_pos","vader_neg","vader_neu","sentiment_intensity","question_count","exclaim_count","quote_count","dialogue_ratio","first_person","first_person_ratio","uppercase_ratio","dt","hour","dayofweek","year","month","log_notes"
168728681041,"https://humansofnyarchive.com/post/168728681041/saturn-is-leaving-sagittarius-and-moving-into","photo","2017-12-19 22:12:15 GMT",1513721535,"",7761,"S2KxHDnu","“Saturn is leaving Sagittarius and moving into Capricorn today. Things that may have been otherwise will now become reality. The time for talking and thinking is over. Now is the time to do.”",33,191,4,8.25,1,0.0,0.0,0.0,1.0,0.0,0,0,2,0.06060606060606061,0,0.0,0.031413612565445025,"2017-12-19 22:12:15",22,1,2017,12,8.956995311928852
168690614851,"https://humansofnyarchive.com/post/168690614851/being-famous-wont-be-easy-because-ill-have-to","photo","2017-12-18 21:26:35 GMT",1513632395,"",4303,"1RpVvwXY","“Being famous won’t be easy because I’ll have to sing in front of a lot of people, and I get nervous. But I already sang in front of eleven people in music class. And I made a video on my mom’s phone that eighty-two people watched on Instagram.”",48,245,3,16.0,1,0.1027,0.039,0.031,0.929,0.1027,0,0,2,0.041666666666666664,5,0.10416666666666667,0.0326530612244898,"2017-12-18 21:26:35",21,0,2017,12,8.36730010184162
168509299281,"https://humansofnyarchive.com/post/168509299281/a-really-bad-divorce-triggered-the-first-and-only","photo","2017-12-13 19:08:20 GMT",1513192100,"",2141,"CrkDInVI","“A really bad divorce triggered the first and only manic episode of my life. It was my body’s attempt to avoid feeling any pain. I was sleeping three hours a night and doing handstands in the morning. I did a whole lot of writing. I’m a contractor– so I taught myself all sorts of plastering techniques and developed an entire series of finishes. I worked as a carpenter for twelve hours every day. Eventually I pushed myself to the point where I injured my shoulder, and the doctor told me that I couldn’t work anymore. It forced me to slow down, confront the illness, and make friends with that part of myself. Now I’m on a mood stabilizer. I’m not operating in a triggered state anymore. And I’m back to work, but this time with a team of people to help me carry the load.”",145,776,11,13.181818181818182,1,-0.5182,0.044,0.085,0.871,0.5182,0,0,2,0.013793103448275862,17,0.11724137931034483,0.02190721649484536,"2017-12-13 19:08:20",19,2,2017,12,7.669495251007694
168436355406,"https://humansofnyarchive.com/post/168436355406/im-still-having-trouble-even-saying-the-word","photo","2017-12-11 18:45:54 GMT",1513017954,"",1350,"vZAfBUgK","“I’m still having trouble even saying the word ‘divorce.’ I had always planned on only being married once. And now I’m not. I’m getting older now, and I always wanted to be a Mom– but I’m not. And that’s really hard. The house feels so empty. It still looks like two people live in it. I’m clocking my progress by the moments I’m not crying. And as long as I don’t think about any of these things– I’m fine. My career is going great. I can choose to not think about it. But I’ve got to. I’ve got to ask myself: ‘What happens if he never apologizes?’ , ‘Will I be fine if he never make amends?’ I’d rather not think about this stuff because it hurts. But I know it’s the only way to move on. I can either think through it now, or I can carry it with me forever.”",152,761,17,8.941176470588236,1,0.891,0.119,0.064,0.817,0.891,2,0,2,0.013157894736842105,21,0.13815789473684212,0.03810775295663601,"2017-12-11 18:45:54",18,0,2017,12,7.208600337960199
168296562611,"https://humansofnyarchive.com/post/168296562611/my-husband-had-a-sudden-heart-attack-a-few-months","photo","2017-12-07 18:59:25 GMT",1512673165,"",55087,"Qtyj9f58","“My husband had a sudden heart attack a few months ago. It was just a few blocks from here. They called me in to identify his body and then just let me walk right out onto 7th Avenue. I felt so lost. My friends were wonderful and supportive but eventually everyone moves on with their lives. I don’t have children. And I’m not a workaholic. So I was left with this intense loneliness and void. I couldn’t eat. I couldn’t sleep. Then one day I started researching dogs that are good for grief and depression. And ‘poodle’ kept popping up. But when I went to the rescue fair, all the poodles were gone. There was this one old dog in the back that nobody was looking at. She was skin and bones. She was trembling and scared and mucus was running out of her eyes. She seemed so fragile. She reminded me of myself. I named her Grace because I think my husband sent her to me. She’s my first dog. She’s been pure joy. We spend all our time together. She’s gained her weight back. She comes with me to therapy. We’re getting better together.”",196,1035,25,7.84,1,0.8573,0.152,0.108,0.74,0.8573,0,0,2,0.01020408163265306,22,0.11224489795918367,0.030917874396135265,"2017-12-07 18:59:25",18,3,2017,12,10.916687185578304
168189112466,"https://humansofnyarchive.com/post/168189112466/i-grew-up-on-a-reservation-because-my-father-was","photo","2017-12-04 17:13:29 GMT",1512407609,"",1231,"NkxOeDFC","“I grew up on a reservation because my father was Cherokee. The only thing he believed in was destroying things. When I was five years old, he sat me down on the couch and said: ‘You’re going to become a man the same way I did.’ First he made me smoke a Camel unfiltered cigarette. Then he gave me a shot of ‘corn stalk hooch.’ It’s liquor made from the silky stuff at the top of corn. Most adults can’t handle it, let alone a kid. It took me a whole day to finish. Every time I threw it up, he’d pour another one. My mistake was that I kept trying to smoke the cigarette first. You’ve got to drink the liquor first so it numbs your throat.”",128,641,11,11.636363636363637,1,-0.8008,0.013,0.074,0.913,0.8008,0,0,2,0.015625,11,0.0859375,0.028081123244929798,"2017-12-04 17:13:29",17,0,2017,12,7.116394144093465
167981381841,"https://humansofnyarchive.com/post/167981381841/i-moved-to-havana-after-september-11th-i-opened","photo","2017-11-28 17:55:48 GMT",1511891748,"",2493,"HDSJL6P8","“I moved to Havana after September 11th. I opened up the first English language bookstore. It’s been great, but living there has been a major challenge to my introversion. When I lived in New York, I could choose to not interact with people. But that’s not really an option in Cuba. Introversion isn’t really ‘a thing.’ If you’re alone, then something must be wrong. Birthdays are the worst. My friends make me have a party every year. I’ve got to have one slice of cake before I’m allowed to go home. And I have this 86-year-old neighbor named Terasita that always assumes I’m lonely and brings me fritters. I resisted at first because I really value my alone time. I’d lock the doors. I’d turn off the lights. But resistance is futile. They’re so persistent.”",135,761,16,8.4375,1,-0.8232,0.097,0.138,0.766,0.8232,0,0,2,0.014814814814814815,17,0.1259259259259259,0.03810775295663601,"2017-11-28 17:55:48",17,1,2017,11,7.821643126239982
167923872881,"https://humansofnyarchive.com/post/167923872881/i-almost-married-my-high-school-sweetheart-she","photo","2017-11-27 01:20:52 GMT",1511745652,"",5769,"zUVnqNnr","“I almost married my high school sweetheart. She was a sharp girl. Very kind. Long brown hair, slim– the whole package. We moved to California together after graduation. We spent all our time together. We were in love. We even talked about marriage several times. Then one morning she decided she didn’t want to do it anymore. She told me things had changed. It destroyed me. Ever since then, she’s been the one that I’ve always wondered about. I actually saw her a couple years ago. She came to New York for her father’s funeral, and we took a walk in Central Park together. I hadn’t seen her in forty-five years. She looked amazing. Exactly the same as I remembered. She had two kids. She’d gotten married to some guy from Yale. Toward the end of our walk, she told me that if she could do it all over again, she probably would have never married the guy. I said: ‘That breaks my heart, because all these years I imagined you were happy.’ Of course, there might have been a small part of me that was thinking: ‘Haha! You married the wrong guy.’”",193,1047,23,8.391304347826088,1,0.9323,0.102,0.041,0.857,0.9323,0,1,2,0.010362694300518135,20,0.10362694300518134,0.03247373447946514,"2017-11-27 01:20:52",1,0,2017,11,8.660427359502146
167710924341,"https://humansofnyarchive.com/post/167710924341/i-just-moved-to-new-york-so-its-been-a-little","photo","2017-11-20 22:04:44 GMT",1511215484,"",2141,"bbiS872r","“I just moved to New York, so it’s been a little tough meeting people. It seems like everyone already has their own group of friends. So I’m trying to become more of a ‘yes’ person and do things I normally wouldn’t do. Like I came to the park today instead of sitting at home. And I went to my first hockey game yesterday. And I joined a dodge ball team on Thursday nights. Dodge ball is a lot more pressure than I thought it would be. I try to hang back and not throw the ball, but then usually I’m the last one and everyone is aiming at me. The only consolation is knowing that it’s going to be over in two seconds. And after the game we all go to the bar. Our team name is ‘We Throw Things and Drink.’”",142,705,11,12.909090909090908,1,0.4019,0.038,0.02,0.942,0.4019,0,0,2,0.014084507042253521,14,0.09859154929577464,0.03546099290780142,"2017-11-20 22:04:44",22,0,2017,11,7.669495251007694
167667211431,"https://humansofnyarchive.com/post/167667211431/the-bridge-to-rikers-island-is-called-the-bridge","photo","2017-11-19 18:42:12 GMT",1511116932,"",6090,"MT6C2vvi","“The bridge to Rikers Island is called the Bridge of Pain. You’re on this bus. You see the city behind you. And in front of you, you see nothing but four walls. I was sent there for a year when I was nineteen years old. My friends and I got caught stealing copper pipes from a construction site. All of us grew up together. I thought they had my back. But none of them came to see me in prison. I had zero visits. Nobody put money in my account. So I haven’t talked to any of those guys since I got out. I work two jobs now. I stay out of trouble. I’m trying not to be a negative person anymore. I still have anger problems. I think it’s because there was so much yelling and violence in my house growing up. But whenever I feel the anger coming on, I just close my eyes and rub my ears. My baby brothers used to rub my ears when I was growing up. When things got bad in the house– it always used to calm me down.”",187,914,20,9.35,1,-0.9899,0.049,0.194,0.757,0.9899,0,0,2,0.0106951871657754,26,0.13903743315508021,0.03391684901531729,"2017-11-19 18:42:12",18,6,2017,11,8.714567550836485
167527337576,"https://humansofnyarchive.com/post/167527337576/i-want-to-be-a-comedian-a-lot-of-people-in-my","photo","2017-11-15 20:05:17 GMT",1510776317,"",2983,"We7jna3R","“I want to be a comedian. A lot of people in my class think I’m funny. Sometimes it can be hard to think of a good joke that isn’t about Trump. But even if you don’t get any laughs, you can usually just keep silent for a few minutes and try again. Sometimes I accidentally make jokes that only I get. Like the other day I tried to tell a joke about that lady who handed out cashews instead of candy for Halloween. But only my friend Aiden knew about the Cashew Lady so nobody laughed. But then later my teacher asked where I got my sources for my constitutional rights paper. And I told her I got them from ‘a sorcerer.’ Even she laughed at that one.”",128,651,10,12.8,1,0.9812,0.223,0.028,0.748,0.9812,0,0,2,0.015625,13,0.1015625,0.03379416282642089,"2017-11-15 20:05:17",20,2,2017,11,8.001019961323651
167491909381,"https://humansofnyarchive.com/post/167491909381/a-lot-of-younger-people-pass-by-me-while-im","photo","2017-11-14 18:54:36 GMT",1510685676,"",4922,"YEMFBJFf","“A lot of younger people pass by me while I’m running. It’s a bit of a metaphor for the rest of my life. I turned forty-seven in October. I’m starting to have bosses that are younger than me. It’s causing me to question what my experience is worth. I’m noticing that my younger colleagues are more adventurous and take more risks—either because they don’t know about failure or they don’t care. As I get older, I feel like more and more of my life is outside my control. That’s why I started training for the marathon. I want to be in control of something. I can’t control current events. I can’t control politics. I can’t even control my personal relationships. But I can control my legs. I can put one leg in front of the other. I can decide the miles that I run each day, each week, each month. And it feels great. I get a rush every time I make it to the top of a hill.”",169,874,17,9.941176470588236,1,0.9,0.09,0.012,0.898,0.9,0,0,2,0.011834319526627219,27,0.15976331360946747,0.028604118993135013,"2017-11-14 18:54:36",18,1,2017,11,8.5016733797582
167464924756,"https://humansofnyarchive.com/post/167464924756/we-had-our-son-through-a-surrogate-so-we-didnt","photo","2017-11-13 23:01:15 GMT",1510614075,"",5336,"7l46Nvat","“We had our son through a surrogate, so we didn’t get to watch the pregnancy day-by-day. We didn’t see the stomach getting bigger. We didn’t have the same sort of emotional preparation as traditional parents. It’s like one day we weren’t parents, and then the next day we are. He was born two weeks early so we had to quickly jump on a flight. But we got to the hospital late. We actually met our son for the first time in an elevator. We were heading up to the room, and the nurses were bringing him up from the nursery. They noticed two guys carrying luggage, and said: ‘I think this might be your son!’”",115,606,9,12.777777777777779,1,0.2949,0.028,0.0,0.972,0.2949,0,1,2,0.017391304347826087,13,0.11304347826086956,0.0165016501650165,"2017-11-13 23:01:15",23,0,2017,11,8.582418976333944
167434774041,"https://humansofnyarchive.com/post/167434774041/she-originally-said-she-didnt-want-kids-and-i","photo","2017-11-13 02:59:08 GMT",1510541948,"",1841,"NhNrFIsM","“She originally said she didn’t want kids. And I originally told her I was completely fine with that. But that was a lie. I guess I just thought we’d grow into the idea. She also told me that she never wanted to get married—and she changed her mind about that. So I thought she’d change her mind about a child too. Honestly, I would be disappointed if we didn’t have one. I think something magic happens when you open your heart to another living thing. But I don’t want her to make a decision for my sake. So maybe the solution is just to be disappointed.” “Maybe I’m just selfish. But I value our time together. And I want to continue spending time on ourselves. Plus I just don’t feel very maternal. I’m afraid that I’ll convince myself for his sake, and I’ll will myself to believe that I want a child, but then I won’t feel that connection. But he will. And then it will be the two of them– and me.”",173,904,17,10.176470588235293,1,0.9259,0.132,0.043,0.825,0.9259,0,0,4,0.023121387283236993,23,0.1329479768786127,0.034292035398230086,"2017-11-13 02:59:08",2,0,2017,11,7.518607216815252
167392511071,"https://humansofnyarchive.com/post/167392511071/i-normally-dont-tell-people-im-a-christian","photo","2017-11-12 00:49:50 GMT",1510447790,"",2629,"0yP0TgmL","“I normally don’t tell people I’m a Christian because they assume you’re a zealot, or parochial, or close-minded. And I don’t think I’m any of those things. I go to a progressive church. We bring in great speakers and do a lot of volunteering. My religion is just a centering part of my life. It gives me guideposts. It gives me a code of ethics and helps me see dignity in other people. Sure, there’s a storybook nature to it. And it can be a shame that people focus so much on the story. I’d rather focus on the message the story conveys.“",103,541,10,10.3,1,0.6908,0.102,0.052,0.846,0.6908,0,0,2,0.019417475728155338,12,0.11650485436893204,0.025878003696857672,"2017-11-12 00:49:50",0,6,2017,11,7.874739125171811
167317358401,"https://humansofnyarchive.com/post/167317358401/i-work-at-a-disposable-razor-factory-we-used-to","photo","2017-11-09 22:17:42 GMT",1510265862,"",2151,"R3VfE6hu","“I work at a disposable razor factory. We used to have seven hundred workers. There were lines of people down conveyor belts. Now there’s only four hundred left, and most of those are just temporary. Machines do everything now. Anything that required hands, at least. We used to look at the razors through microscopes– trying to find imperfections. Now the computer just takes a picture. Even the forklifts drive themselves. Soon there will be nobody left. People are just too expensive. You can’t stop it. I tried my own little protest for a while. I told myself that I wasn’t going to buy any of the cheap stuff from Wal-Mart. But that didn’t last long. I couldn’t afford anything else.”",120,689,16,7.5,1,-0.2391,0.0,0.024,0.976,0.2391,0,0,2,0.016666666666666666,8,0.06666666666666667,0.027576197387518143,"2017-11-09 22:17:42",22,3,2017,11,7.674152921281675
167280209151,"https://humansofnyarchive.com/post/167280209151/ive-been-at-the-same-company-for-nine-years-i","photo","2017-11-08 21:27:02 GMT",1510176422,"",1721,"9PrsZPmU","“I’ve been at the same company for nine years. I should have moved up by now. But I’ve just never been good at office politics. I assumed my work ethic and performance would be enough. But some people are just better at getting recognized. They ingratiate themselves with the boss. They have no problem taking credit for other people’s work. They’ll diminish your accomplishments and inflate their own. I’d never go that far. But I’m not waiting to get noticed anymore. If I beat a deadline, solve a tough problem, or get great feedback from a customer—I’m copying upper management on the email.”",103,596,11,9.363636363636363,1,0.8904,0.148,0.069,0.783,0.8904,0,0,2,0.019417475728155338,9,0.08737864077669903,0.025167785234899327,"2017-11-08 21:27:02",21,2,2017,11,7.451241684987676
167251056541,"https://humansofnyarchive.com/post/167251056541/my-husband-is-running-for-city-council-in-long","photo","2017-11-08 01:13:13 GMT",1510103593,"",3360,"8wFXLqo5","“My husband is running for city council in Long Beach and it’s been a difficult race. His name is Joseph Naham. He didn’t get many contributions or media coverage because he’s running as a Green Party candidate. He’s optimistic, because that’s who he is, but there’s a chance he might be a bit hurt by the results tonight. So I got him these flowers to thank him. He put his whole heart into the race. This wasn’t a power play for him. He genuinely wanted to help the community. I just want him to know that no matter what happens, he’s planting seeds, and they’re gonna grow, and that’s what it’s all about.”",113,609,9,12.555555555555555,1,0.9402,0.175,0.056,0.769,0.9402,0,0,2,0.017699115044247787,3,0.02654867256637168,0.026272577996715927,"2017-11-08 01:13:13",1,2,2017,11,8.119993827725105
167244151631,"https://humansofnyarchive.com/post/167244151631/i-just-tried-to-go-on-my-first-run-post-wedding","photo","2017-11-07 21:24:40 GMT",1510089880,"",4266,"pmJ4lNg3","“I just tried to go on my first run post-wedding. I wanted to make it three miles but I couldn’t do it. Toward the end I tried switching my soundtrack from techno to gospel, but I still had to stop. Too much eating during the honeymoon. You should have seen me on the wedding day, though. All that hard work paid off. That tux fit like lotion.”",67,344,7,9.571428571428571,1,0.4767,0.088,0.06,0.853,0.4767,0,0,2,0.029850746268656716,8,0.11940298507462686,0.029069767441860465,"2017-11-07 21:24:40",21,1,2017,11,8.358666283188
167208608366,"https://humansofnyarchive.com/post/167208608366/i-had-an-awakening-on-a-balcony-in-seattle-i-was","photo","2017-11-06 21:45:38 GMT",1510004738,"",2993,"BG1AFCe7","“I had an awakening on a balcony in Seattle. I was listening to soul music on my Walkman. And I was paying attention to the music. And suddenly I realized that I was the attention itself. I realized that I’m not my mind—I’m the awareness of my mind. We’re all just drops of consciousness and if you get to the point where you can turn around and see your drop, you’ll discover that it’s connected to an ocean of consciousness. And then you’ll be illumined. I don’t care if anyone believes me. I’m not trying to convert anyone. There’s nothing to convert because everyone is exactly where they’re supposed to be right now.”",113,622,10,11.3,1,0.2732,0.028,0.018,0.954,0.2732,0,0,2,0.017699115044247787,15,0.13274336283185842,0.027331189710610933,"2017-11-06 21:45:38",21,0,2017,11,8.004365564979574
167170477266,"https://humansofnyarchive.com/post/167170477266/you-know-how-when-you-see-a-group-of-geese-in-a","photo","2017-11-05 21:24:46 GMT",1509917086,"",2366,"bM6STD1M","“You know how when you see a group of geese in a field, and there’s always one with its head up, looking around? That’s me. I was always afraid. Just anxious. It’s like my mind was a heat-seeking missile, always honing in on what could possibly go wrong. My first daughter got the brunt of it. I was so worried about everything. Her first plane ride. Her first day of school. Her first sleepover. I thought if I anticipated every little thing that might go wrong, then maybe I could fend things off. But that’s never possible. Things will always go wrong. The best you can do is give your kids self-confidence. But I’m afraid I passed on my anxiety instead. Because when Mom is always afraid of the world, the world becomes something to fear.”",136,743,16,8.5,1,-0.491,0.051,0.092,0.857,0.491,1,0,2,0.014705882352941176,11,0.08088235294117647,0.02826379542395693,"2017-11-05 21:24:46",21,6,2017,11,7.769378609513984
167167009576,"https://humansofnyarchive.com/post/167167009576/we-met-five-years-ago-in-the-comment-section-of","photo","2017-11-05 19:40:21 GMT",1509910821,"",3977,"HX8ZVi1m","“We met five years ago in the comment section of our Wordpress blogs. I was living in the Philippines. I randomly discovered his blog and commented on a post about how much he can eat in one sitting. Then it became one ongoing conversation for three years. We began our relationship on August 24th 2013– when I wrote ‘I love you’ in an email. We talked every day, but we didn’t even meet in person until two years later when he came to visit me in the Philippines. He proposed the very first day. We stopped working on our old blogs and created one together called Two Bees In A Blog.“",111,585,8,13.875,1,0.4118,0.044,0.02,0.935,0.4118,0,0,2,0.018018018018018018,13,0.11711711711711711,0.03247863247863248,"2017-11-05 19:40:21",19,6,2017,11,8.288534459413917
167054102791,"https://humansofnyarchive.com/post/167054102791/i-found-out-on-my-21st-birthday-that-my-dad-was","photo","2017-11-02 17:14:19 GMT",1509642859,"",2437,"6kJUcxHg","“I found out on my 21st birthday that my dad was leaving my mom. At first I was angry with him. It seemed extremely selfish. But when I finally agreed to talk to him, he told me that he’d been depressed for five years. He told me that he’d felt trapped in his life and his marriage. He even told me that one night he drove out to a bridge, thought about killing himself, and only changed his mind at the last minute. Part of me empathizes with him. I never realized he was hiding this depression from us. But at the same time he made choices that really hurt our family. So I’m trying to figure out what blame he deserves. At what point is a person with mental illness still responsible for their choices?”",136,706,11,12.363636363636363,1,-0.9894,0.033,0.236,0.731,0.9894,1,0,2,0.014705882352941176,14,0.10294117647058823,0.019830028328611898,"2017-11-02 17:14:19",17,3,2017,11,7.798933310041217
167019762031,"https://humansofnyarchive.com/post/167019762031/today-in-microfashion","photo","2017-11-01 17:58:23 GMT",1509559103,"",2956,"G4ojhQ1e","Today in microfashion…",3,22,1,3.0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.045454545454545456,"2017-11-01 17:58:23",17,2,2017,11,7.9919305198524775
166996397891,"https://humansofnyarchive.com/post/166996397891/today-in-microfashion","photo","2017-10-31 23:54:30 GMT",1509494070,"",1599,"wKdOFe6z","Today in microfashion…",3,22,1,3.0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.045454545454545456,"2017-10-31 23:54:30",23,1,2017,10,7.3777589082278725
166955879576,"https://humansofnyarchive.com/post/166955879576/it-was-a-tsunami-in-april-of-82-there-was-an","photo","2017-10-30 19:59:26 GMT",1509393566,"",36832,"LxDn0PAZ","“It was a tsunami. In April of ’82 there was an article in the New York Times about a new gay cancer, and everyone thought ‘oh well.’ I was in my twenties. I wasn’t worried about a thing. But then every week you started to hear about somebody becoming ill. My boss was one of the first. He was a famous florist. He went into the hospital on Thanksgiving and was dead by Easter. I lost most of my friends. A lot of the first men to die were privileged. They were closeted, corporate white men. During the day they were bankers but at night they’d hit the leather clubs and bars. But they learned their privilege didn’t matter after they got sick. They were just ‘gay.’ We had to fight for AIDS to be recognized by the government. We joined together with people of color, and junkies, and prostitutes. It was a beautiful thing, really. Our feminist lesbian sisters taught us how to protest because they’d been doing it for decades. They showed us how to organize meetings, and bring people together, and force the government to the table—things we’d never had to think about as white men.”",199,1087,19,10.473684210526315,1,-0.9377,0.077,0.138,0.785,0.9377,0,0,2,0.010050251256281407,12,0.06030150753768844,0.02667893284268629,"2017-10-30 19:59:26",19,0,2017,10,10.51414946145713
166939327141,"https://humansofnyarchive.com/post/166939327141/today-in-microfashion","photo","2017-10-30 07:06:30 GMT",1509347190,"",3647,"qCjwq1lC","Today in microfashion…",3,22,1,3.0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.045454545454545456,"2017-10-30 07:06:30",7,0,2017,10,8.201934351194222
166830947846,"https://humansofnyarchive.com/post/166830947846/at-first-i-told-myself-i-could-get-past-it-i","photo","2017-10-27 00:31:09 GMT",1509064269,"",1659,"x9Y4S5WV","“At first I told myself I could get past it. I said, ‘Let’s just see how it goes.’ We had excellent dates. Everything else about her was exactly what I wanted. I didn’t want to ruin something good for that one little reason. But it’s been 1.5 years. And I feel horrible, but I just can’t get past it. And I feel like a bad person for being bothered by it. I can’t bring myself to tell her. We’re going to couple’s therapy next week, but I still don’t think I’ll be able to say it. Is there any right way to ask someone to lose weight for you?”",109,543,12,9.083333333333334,1,-0.9136,0.068,0.145,0.787,0.9136,1,0,2,0.01834862385321101,13,0.11926605504587157,0.03683241252302026,"2017-10-27 00:31:09",0,4,2017,10,7.414572881350589
166346363466,"https://humansofnyarchive.com/post/166346363466/zoe-loves-the-movies-so-i-knew-if-i-was-going-to","photo","2017-10-13 03:44:35 GMT",1507866275,"",7320,"JhRx59fi","“Zoe loves the movies. So I knew if I was going to propose, it had to involve the movies. But I can’t make a movie myself because I don’t work in film. So I had to get creative. I ordered a black-and-white Italian film from a vintage film dealer. It seemed vaguely romantic. I spent four months editing it on my computer. I changed all the subtitles. I cut out the harem scene. I completely changed the plot so that it resembled our lives. I wrote some dialogue about picture frames because Zoe’s family owns a frame shop. And I love trains. So I made the main character a train enthusiast. When I finished the editing, I rented out a small theater with sixty seats. I invited all of Zoe’s friends and family. I made sure everyone sat in the front and didn’t turn around. The weather was beautiful that day. Zoe didn’t want to go to a movie. We got in a big fight about it, but I finally convinced her. I was so nervous that I laughed during the whole film. I’d seen all the jokes 1000 times but I laughed at them anyway. Then during the final scene, the main characters started speaking to the audience, and one of them asked: ‘Does anyone here want to get married?’ So I stood up. The lights came on. All her friends and family turned around. And I gave a speech that I prepared. I was so nervous that I forgot to ask the actual question. But Zoe bailed me out and said ‘yes’ anyway.”",265,1386,28,9.464285714285714,1,0.9914,0.175,0.042,0.783,0.9914,1,0,2,0.007547169811320755,31,0.1169811320754717,0.03535353535353535,"2017-10-13 03:44:35",3,4,2017,10,8.898502209646642
166314335901,"https://humansofnyarchive.com/post/166314335901/my-mom-went-off-when-she-found-out-i-was-gay","photo","2017-10-12 05:16:25 GMT",1507785385,"",6569,"AdcwhOVx","“My mom went off when she found out I was gay. It’s not accepted in Jamaican culture. I had to pretend I was ‘over it’ just so I could stay in the house. I didn’t really have anyone to talk to about it. I was always getting in fights with other kids. I didn’t even have a real friend until I was seventeen. I joined my school’s volleyball team, and the coach paired me up with a boy named Winnie to work on drills. I was still in the closet. He was much more flamboyant than me. He’d make me laugh. We’d talk about other boys on the team. He showed me how to not take myself so seriously. And we had similar backgrounds too. Winnie lived in a single parent home. His mother didn’t accept his lifestyle either. Sometimes we’d talk on the phone at night. Or we’d get a slice of pizza after practice. These were things that I’d never done with anyone before. I never pursued anything romantic because I couldn’t risk the friendship. It was the first time I didn’t feel alone.“",186,973,20,9.3,1,0.4189,0.061,0.062,0.876,0.4189,0,0,2,0.010752688172043012,24,0.12903225806451613,0.029804727646454265,"2017-10-12 05:16:25",5,3,2017,10,8.790269111478656
166030470171,"https://humansofnyarchive.com/post/166030470171/i-came-to-america-when-i-was-six-years-old-mom","photo","2017-10-04 04:36:36 GMT",1507091796,"",7181,"NDgPR2bY","“I came to America when I was six years old. Mom said she brought us here so that we’d have opportunities in life. She said that back in the Bahamas, it’s only the ‘haves’ and the ‘have nots.’ She wanted us to have more choices. But I don’t think she fully understood how things work here. She was a news reporter back in the Bahamas. But the only job she could get here was taking care of oldpeople. My dad could only work construction. We moved to four different states just so they could find work. They always told me, ‘Just study hard in school and everything will work out fine.’ So that was my plan. I got all A’s up until the 11th grade– except for one B in math. My goal was to get top twenty in my class, then go to college, then get a degree, and then get a job. I realized the truth my senior year. My guidance counselor told me I couldn’t get a loan. I couldn’t get financial aid. Even if I could find a way to pay for school, I probably couldn’t get a job. I felt so mad at everyone. There were some kids who completely slacked off in school, but even they were going to college. I started having panic attacks. My dad told me not to worry. He called me a ‘doubting Peter.’ He invited all his friends over to a fish fry to help raise money. And he did get $3,000. But that wasn’t enough. So I searched really hard on the Internet and found the Dream.us scholarship. My mom was so excited when I got it. They’re paying for me to go to Queens College. Now my mom’s really scared again because DACA got revoked. She’s crying all the time at work. I try to tell her that no matter what happens, we’re not going to die. We just might have to start over.”",327,1663,33,9.909090909090908,1,0.2235,0.081,0.078,0.841,0.2235,0,0,2,0.0061162079510703364,35,0.10703363914373089,0.032471437161755864,"2017-10-04 04:36:36",4,2,2017,10,8.879333174786028
165803961226,"https://humansofnyarchive.com/post/165803961226/i-was-on-a-leadership-team-in-5th-grade-at-the","photo","2017-09-27 19:17:23 GMT",1506539843,"",10970,"jLVNvxcM","“I was on a leadership team in 5th grade. At the end of the year we were supposed to take a trip to Washington DC. We held fundraisers and everything. But when it was time to go, I didn’t have the identification papers to buy a plane ticket. So our teacher Ms. Rivera decided that we’d take a bus. Just so I could go too. That trip changed my life. It made me want to be a lawyer. And Ms. Rivera became one of the closest people in my life. She always kept in touch. She basically watched me grow up. One time in high school I got in a huge fight with my mom, and Ms. Rivera came and took me on a long car ride. I started to tell her everything. I told her about a recent break-up, and how I smoked weed, and ‘I did this,’ and ‘I did that.’ She just listened to everything. Then she started telling me about her life too. She told me that she’d been in an abusive relationship. I’d always thought her life was perfect because she was a guidance counselor. But she’d been through so much too. When it was came time to apply for college, Ms. Rivera was the one who helped me apply for DACA. She told me about the TheDream.us scholarship. I didn’t even want to apply. I was ready to give up. I’d just accepted that I’d always work in restaurants like my mom. But Ms. Rivera made me apply. She said: ‘What happened to that girl who wanted to be a lawyer?’ I learned that I got the scholarship in February. They’re paying for my entire college. Ms. Rivera was so proud of me. She kept saying: ‘I told you so.’”",296,1505,37,8.0,1,0.9364,0.08,0.029,0.892,0.9364,1,0,2,0.006756756756756757,36,0.12162162162162163,0.04053156146179402,"2017-09-27 19:17:23",19,2,2017,9,9.30301070681749
